   0.0000000e+00   1.4358108e-04   5.3678679e-04   1.3738739e-03   2.2606982e-03   3.0968468e-03   2.4249249e-03   5.6634760e-03   8.3286411e-03   5.5574324e-03   1.5315315e-03   6.1373874e-04   0.0000000e+00   1.4076577e-04   9.5908408e-04   1.6619745e-03   3.0152027e-03   3.8926426e-03   9.0137012e-03   2.0675676e-02   7.6135511e-03   5.9459459e-03   7.5075075e-03   7.6407658e-03   5.1238739e-03   1.6216216e-03   1.5324700e-03   4.8611111e-04   3.0030030e-04   1.0698198e-04   7.5075075e-05   0.0000000e+00
   4.5343137e-04   1.3888889e-04   4.4934641e-05   1.6196895e-03   2.6838235e-03   4.1789216e-03   2.3611111e-03   5.5106209e-03   5.3656046e-03   4.0318627e-03   2.0833333e-03   6.6789216e-04   0.0000000e+00   4.5955882e-04   2.9820261e-04   1.7299837e-03   2.3161765e-03   3.0555556e-03   6.9240196e-03   2.0294118e-02   1.7928922e-02   8.8071895e-03   1.4808007e-02   9.1584967e-03   6.0539216e-03   2.2222222e-03   3.0453431e-03   2.1160131e-03   8.1699346e-04   3.8807190e-05   4.0849673e-05   2.2467320e-05
   1.7518939e-04   0.0000000e+00   3.4722222e-05   4.8137626e-04   1.6130051e-03   1.5625000e-03   1.0732323e-03   1.4567551e-03   3.2496843e-03   2.2253788e-03   2.1464646e-04   3.4406566e-04   0.0000000e+00   0.0000000e+00   1.1521465e-04   2.4305556e-04   5.9659091e-04   2.5757576e-03   4.2803030e-03   1.9090909e-02   1.1125316e-02   7.6388889e-03   1.0850694e-02   8.3806818e-03   6.6477273e-03   2.5252525e-03   1.6808712e-03   1.0511364e-03   3.7878788e-04   8.9962121e-05   3.1565657e-05   1.7361111e-05
   4.2122040e-05   9.6766849e-05   2.6297814e-04   3.8194444e-04   7.0639800e-04   1.4275956e-03   1.2773224e-03   1.5761612e-03   2.5056922e-03   2.8358379e-03   7.3542805e-04   3.1022313e-04   1.7304189e-04   0.0000000e+00   0.0000000e+00   1.3148907e-04   2.8688525e-04   9.2896175e-04   2.5085383e-03   1.0573770e-02   7.8734062e-03   5.1092896e-03   7.3286658e-03   6.5152550e-03   6.1270492e-03   1.8579235e-03   1.6569900e-03   1.0951730e-03   5.4644809e-04   1.0815118e-04   4.5537341e-05   2.5045537e-05
   1.0559361e-04   8.8945967e-05   1.7789193e-04   8.7043379e-04   8.6805556e-04   1.2557078e-03   1.7789193e-03   1.5872336e-03   2.2626522e-03   3.1297565e-03   3.8812785e-04   5.1845510e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1986301e-04   4.2047184e-04   1.6124429e-03   1.1917808e-02   9.0463280e-03   6.0692542e-03   8.8589231e-03   8.5312024e-03   9.2009132e-03   2.9832572e-03   2.9380708e-03   1.5839041e-03   5.7077626e-04   5.4223744e-05   8.5616438e-05   1.5696347e-05
   7.7861953e-05   1.7887205e-05   1.2731481e-04   3.8510101e-04   1.3825758e-03   1.8055556e-03   2.7188552e-03   2.0543981e-03   2.8761574e-03   3.6595118e-03   1.3236532e-03   6.8813131e-04   7.1969697e-04   7.8914141e-05   1.9202441e-04   4.0509259e-05   0.0000000e+00   1.4309764e-04   2.9724327e-04   1.0000000e-02   8.7463173e-03   6.6203704e-03   7.8914141e-03   7.7598906e-03   9.6022727e-03   2.4579125e-03   2.5399832e-03   1.5572391e-03   6.3131313e-04   9.9957912e-05   7.3653199e-05   4.6296296e-05
   0.0000000e+00   6.9444444e-05   3.5947712e-04   9.9673203e-04   2.6838235e-03   3.3363971e-03   4.9652778e-03   3.5529003e-03   3.2628676e-03   8.9276961e-03   9.7222222e-04   1.2244690e-03   4.6568627e-04   1.1488971e-04   1.4910131e-04   1.5727124e-04   3.2169118e-05   1.3888889e-04   2.8850082e-04   6.1764706e-03   8.4211601e-03   4.6732026e-03   9.4464869e-03   8.0136846e-03   9.3995098e-03   2.1895425e-03   2.5377859e-03   1.2847222e-03   1.3888889e-03   8.7316176e-05   1.0212418e-04   5.0551471e-05
   7.2378717e-05   2.8266823e-04   2.6897496e-04   1.2529343e-03   3.2130282e-03   4.2605634e-03   4.6224570e-03   3.5069444e-03   3.4722222e-03   9.6997261e-03   2.2613459e-03   2.6652973e-03   9.6635368e-04   4.4014085e-04   1.0710094e-04   7.5312989e-05   1.2323944e-04   3.3255086e-05   2.2104851e-04   5.5985915e-03   6.1140454e-03   3.2276995e-03   8.1303795e-03   6.5786385e-03   1.0604460e-02   2.5039124e-03   2.9513889e-03   1.4837637e-03   1.2128326e-03   2.6017214e-04   1.5649452e-04   5.9174491e-05
   0.0000000e+00   7.4823944e-05   1.2910798e-04   1.1037754e-03   2.4276213e-03   2.3239437e-03   3.0927230e-03   2.7083333e-03   2.3611111e-03   5.0107590e-03   2.3611111e-03   2.2921557e-03   1.4123631e-03   5.8685446e-04   1.7850156e-04   7.5312989e-05   9.2429577e-05   6.6510172e-05   1.6578638e-04   2.5352113e-03   4.8131847e-03   2.5821596e-03   5.3794992e-03   7.4442488e-03   1.2588028e-02   3.2237872e-03   3.3680556e-03   1.7370892e-03   1.8388106e-03   2.8804773e-04   2.2496088e-04   9.6830986e-05
   2.7334515e-05   7.5354610e-05   8.9391253e-05   1.5322104e-03   2.7504433e-03   4.1932624e-03   4.6468676e-03   3.3307476e-03   2.9111259e-03   6.7361111e-03   3.7174941e-03   2.7378842e-03   2.1335697e-03   8.0341312e-04   5.6626773e-04   2.5598404e-04   4.6542553e-05   1.5070922e-04   3.3392435e-04   2.3936170e-03   3.6354905e-03   2.1778960e-03   3.9708924e-03   5.9278960e-03   1.1928191e-02   2.8605201e-03   3.7503694e-03   1.9954196e-03   1.7434988e-03   2.4564125e-04   1.9208038e-04   7.7201537e-05
   0.0000000e+00   5.2083333e-05   7.8635621e-05   2.1492034e-03   3.3547794e-03   4.3137255e-03   5.6250000e-03   3.8066789e-03   3.6979167e-03   8.3997141e-03   3.0902778e-03   3.2281454e-03   2.0955882e-03   8.8082108e-04   2.9820261e-04   2.7522467e-04   6.4338235e-05   6.9444444e-05   2.3080065e-04   9.9264706e-04   6.1121324e-04   9.4362745e-04   2.2977941e-03   3.4344363e-03   7.6470588e-03   3.0392157e-03   2.9003268e-03   2.0404412e-03   2.1650327e-03   3.7837010e-04   2.9616013e-04   8.9869281e-05
   0.0000000e+00   2.1661570e-05   1.4016310e-04   1.9626019e-03   4.4415775e-03   5.6345566e-03   7.5165647e-03   4.9531728e-03   4.4555938e-03   7.9650866e-03   4.4406218e-03   5.6597222e-03   5.8103976e-03   1.2423547e-03   7.4413863e-04   6.3774210e-04   2.2075688e-04   2.8160041e-04   3.2396789e-04   2.0642202e-04   8.4734964e-04   7.0081549e-04   2.1502294e-03   3.7965087e-03   5.6651376e-03   4.1182467e-03   4.3198904e-03   2.2394241e-03   2.0132518e-03   6.1130224e-04   4.3323140e-04   1.5768349e-04
   0.0000000e+00   1.1650219e-05   6.5332602e-05   3.0238030e-03   6.0032895e-03   7.7946820e-03   9.5997807e-03   7.6391173e-03   6.2118512e-03   8.8039108e-03   7.9221491e-03   1.2200749e-02   8.3680556e-03   3.5121985e-03   1.4674708e-03   1.0553728e-03   6.6200658e-04   5.1260965e-04   5.6789108e-04   1.4802632e-03   1.0026042e-03   2.4122807e-04   7.1386148e-04   2.3181652e-03   7.5548246e-03   5.3070175e-03   5.1576206e-03   1.6566155e-03   1.8274854e-03   6.5538194e-04   5.7565789e-04   2.3871528e-04
   0.0000000e+00   7.8703704e-06   1.4259259e-04   3.6148148e-03   5.9819444e-03   6.9055556e-03   1.0451852e-02   8.6120370e-03   6.5740741e-03   1.6319444e-02   1.5520370e-02   2.1699074e-02   1.4285185e-02   5.4861111e-03   3.7851852e-03   2.4953704e-03   1.2250000e-03   1.0388889e-03   9.9398148e-04   1.5000000e-03   1.2314815e-03   9.3703704e-04   6.3657407e-04   7.1018519e-04   3.3944444e-03   4.4148148e-03   4.4703704e-03   1.8842593e-03   1.8518519e-03   4.3981481e-04   4.7222222e-04   2.3935185e-04
   0.0000000e+00   0.0000000e+00   4.1856925e-05   1.5957953e-03   1.9444444e-03   3.4845890e-03   4.4634703e-03   4.9980974e-03   3.7823440e-03   7.2431507e-03   6.5981735e-03   1.0213565e-02   1.0121766e-02   4.6732306e-03   2.5347222e-03   2.4904871e-03   1.0188356e-03   1.3584475e-03   1.0212139e-03   1.5410959e-03   8.2239346e-04   1.2557078e-04   5.9455860e-04   6.7351598e-04   1.4840183e-03   2.4657534e-03   3.2757801e-03   1.5487062e-03   2.0167428e-03   6.1453577e-04   5.3272451e-04   3.1915906e-04
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0257937e-04   6.9128788e-04   8.0357143e-04   1.4718615e-03   2.3372114e-03   1.6008297e-03   1.9922439e-03   5.4888167e-03   7.2745310e-03   1.0349928e-02   4.9039502e-03   2.6005592e-03   2.6041667e-03   1.3920455e-03   1.5331890e-03   1.0700758e-03   1.7532468e-03   1.1395202e-03   6.3492063e-04   4.5093795e-04   6.9173882e-04   2.1103896e-03   2.0779221e-03   3.3937590e-03   1.8686869e-03   1.8759019e-03   6.9399351e-04   8.2070707e-04   2.9761905e-04
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6809965e-04   2.4140212e-04   4.3650794e-04   7.4955908e-04   1.4478616e-03   1.0174162e-03   1.6578483e-03   3.7852734e-03   1.1534392e-02   1.2901235e-02   6.7791005e-03   5.3913139e-03   4.7530864e-03   2.2222222e-03   3.1856261e-03   9.9647266e-04   4.2857143e-03   1.4660494e-03   6.7901235e-04   1.1711861e-03   7.8042328e-04   1.1177249e-03   1.7989418e-03   2.3478836e-03   1.7537478e-03   1.7195767e-03   6.8066578e-04   7.0546737e-04   2.7888007e-04
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7275327e-05   3.3700980e-04   3.1250000e-04   5.4381127e-04   6.1631944e-04   1.0079657e-03   3.3680556e-03   6.6789216e-03   1.1719771e-02   5.7827819e-03   4.9576185e-03   3.8924632e-03   2.5091912e-03   2.2222222e-03   2.2503064e-03   4.1911765e-03   2.7165033e-03   8.5375817e-04   1.4680351e-03   9.6405229e-04   1.1948529e-03   5.2287582e-04   1.0513685e-03   9.8243464e-04   1.2254902e-03   5.7240605e-04   5.2083333e-04   3.0330882e-04
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6715831e-04   5.8904867e-04   5.4541544e-04   9.8205506e-04   2.5073746e-03   5.8278024e-03   1.1956735e-02   5.1391962e-03   6.3031588e-03   4.6847345e-03   3.1360619e-03   2.5491642e-03   3.2986111e-03   5.1769912e-03   2.7790069e-03   1.3790560e-03   2.6118486e-03   1.3778269e-03   1.7256637e-03   3.7364798e-04   8.2903147e-04   6.8215339e-04   6.8829892e-04   4.2619223e-04   7.8048181e-04   4.1912488e-04
